,site,plot,sub_site,Shan,Simp,richness,Jaccard,Rao,sd.height,Wavelength,method,Reflectance_mean,Reflectance_sd,Reflectance_cv,Reflectance_max,Reflectance_min
9285,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,607,hetero,0.049418258,0.017033675,34.46838509,0.0645254,0.03371551
9286,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1093,hetero,0.4163632,0.137748972,33.08384896,0.5880793,0.2987507
9287,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2156,hetero,0.098309733,0.042548941,43.28049731,0.1460259,0.05621586
9288,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2065,hetero,0.075105248,0.035681447,47.50859422,0.1180573,0.04207544
9289,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,577,hetero,0.053481218,0.017246387,32.24755794,0.06959629,0.03758043
9290,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1397,hetero,0.243188875,0.063498704,26.11085877,0.3120591,0.1638774
9291,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2217,hetero,0.111487475,0.044858794,40.23662244,0.1614793,0.06919604
9292,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,972,hetero,0.366278575,0.119985198,32.75790788,0.5157557,0.2604504
9293,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,547,hetero,0.05718762,0.017483545,30.5722553,0.07505319,0.04143503
9294,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1367,hetero,0.299321825,0.099845148,33.35712258,0.4072464,0.2021089
9295,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2096,hetero,0.082458333,0.036602665,44.38928592,0.1262401,0.04969699
9296,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2005,hetero,0.059614358,0.029719123,49.85229114,0.09463874,0.02723545
9297,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,608,hetero,0.049212813,0.01700386,34.55169322,0.06435516,0.03354373
9298,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1094,hetero,0.416542075,0.137652133,33.04639346,0.5880077,0.2989732
9299,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2157,hetero,0.099241583,0.042846607,43.17404692,0.1476537,0.0574857
9300,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2066,hetero,0.074328208,0.035505068,47.76795998,0.1168092,0.03978968
9301,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,578,hetero,0.0530932,0.017195681,32.38772728,0.06908628,0.03724084
9302,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1398,hetero,0.2402049,0.064786083,26.97117451,0.311107,0.1574711
9303,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2218,hetero,0.110648603,0.045299895,40.94032299,0.1614328,0.06649831
9304,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,973,hetero,0.366304325,0.120401156,32.86916031,0.5164981,0.2600148
9305,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,548,hetero,0.057691435,0.01763192,30.56245651,0.0757387,0.04181603
9306,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1368,hetero,0.295614925,0.100619723,34.03742997,0.4068878,0.2013655
9307,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2097,hetero,0.08305786,0.036198056,43.58173507,0.1264662,0.05088165
9308,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2006,hetero,0.058835083,0.027982885,47.56156304,0.09012525,0.02566518
9309,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,609,hetero,0.048974448,0.016962097,34.63458674,0.06415301,0.03335191
9310,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1095,hetero,0.416605,0.137604006,33.02984979,0.5878457,0.2990215
9311,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2158,hetero,0.100198618,0.042911133,42.82607291,0.149388,0.05876367
9312,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2067,hetero,0.074365718,0.035034188,47.11067039,0.1159964,0.03984424
9313,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,579,hetero,0.05272556,0.017167674,32.56043886,0.06864081,0.03692058
9314,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1399,hetero,0.2368677,0.061000821,25.75311912,0.3030098,0.1560886
9315,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2219,hetero,0.11038947,0.045327485,41.06142073,0.1604221,0.0655457
9316,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,974,hetero,0.3663913,0.120427386,32.86851682,0.5166398,0.2601274
9317,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,549,hetero,0.058162025,0.017784011,30.57667073,0.07638653,0.04216728
9318,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1369,hetero,0.289474675,0.104780473,36.19676679,0.4059597,0.1973733
9319,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2098,hetero,0.083410713,0.035860043,42.99213087,0.1259029,0.05145613
9320,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2007,hetero,0.05726249,0.028790565,50.27822813,0.08768988,0.0230519
9321,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,610,hetero,0.0487206,0.016926777,34.74254696,0.06392207,0.033136
9322,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1096,hetero,0.41655815,0.137654443,33.04567266,0.5876407,0.2988622
9323,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2159,hetero,0.100594415,0.043463329,43.20650303,0.1505,0.05891994
9324,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2068,hetero,0.075648243,0.035133293,46.44297257,0.1178894,0.04316916
9325,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,580,hetero,0.052382665,0.017151487,32.74267709,0.06823622,0.03662434
9326,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1400,hetero,0.23063145,0.058150698,25.2136897,0.2970637,0.1553175
9327,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2220,hetero,0.11030043,0.046112248,41.80604554,0.1598456,0.06464941
9328,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,975,hetero,0.36648965,0.120187431,32.79422253,0.5162817,0.2605332
9329,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,550,hetero,0.058598568,0.017917262,30.57627985,0.07696081,0.04249506
9330,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1370,hetero,0.28705555,0.103603472,36.09178494,0.402959,0.1915892
9331,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2099,hetero,0.083704805,0.03601642,43.02790059,0.1261851,0.05138885
9332,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2008,hetero,0.057295413,0.030172407,52.66112107,0.08977133,0.02283149
9333,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,611,hetero,0.048468033,0.016886083,34.83962921,0.06368224,0.03292077
9334,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1097,hetero,0.4166015,0.137581285,33.02467347,0.5874107,0.2989679
9335,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2160,hetero,0.10096691,0.043663003,43.24486414,0.1510495,0.05917303
9336,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2069,hetero,0.075301613,0.035727611,47.44601115,0.1182558,0.04321317
9337,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,581,hetero,0.05207403,0.017128092,32.89181181,0.06784018,0.03635884
9338,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1401,hetero,0.21974525,0.059089653,26.89007072,0.2886449,0.1443737
9339,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2221,hetero,0.11045669,0.046315978,41.93134715,0.1601778,0.06565541
9340,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,976,hetero,0.3666347,0.119888398,32.69968653,0.5157704,0.2609839
9341,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,551,hetero,0.0590239,0.018023506,30.53594593,0.07749457,0.0428205
9342,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1371,hetero,0.28725255,0.096714101,33.66866562,0.3966381,0.1978317
9343,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2100,hetero,0.08398498,0.036703085,43.70196328,0.1271596,0.05035353
9344,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2009,hetero,0.057565705,0.03156343,54.83026673,0.09318352,0.02398939
9345,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,612,hetero,0.048231525,0.016820692,34.8748909,0.06345807,0.03273659
9346,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1098,hetero,0.416606525,0.137452919,32.99346287,0.5870312,0.299076
9347,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2161,hetero,0.101057355,0.043474857,43.01998333,0.150469,0.05943011
9348,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2070,hetero,0.075737563,0.034954857,46.15260347,0.1179529,0.04574958
9349,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,582,hetero,0.051808025,0.017097733,33.00209372,0.06748226,0.03612801
9350,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1402,hetero,0.209523125,0.05601152,26.73285807,0.2778694,0.1418121
9351,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2222,hetero,0.111608793,0.046239595,41.43006515,0.1617186,0.06846375
9352,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,977,hetero,0.367044275,0.119570045,32.57646379,0.5154762,0.2616932
9353,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,552,hetero,0.059400438,0.018124674,30.51269402,0.07797685,0.04309986
9354,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1372,hetero,0.2889004,0.093987033,32.53267672,0.3938387,0.2027194
9355,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2101,hetero,0.084271045,0.037349008,44.32009543,0.128422,0.04925612
9356,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2010,hetero,0.058825835,0.034548396,58.72997083,0.1008104,0.02654446
9357,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,613,hetero,0.048016105,0.016754519,34.89354113,0.06324439,0.03255736
9358,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1099,hetero,0.4166306,0.137356366,32.96838157,0.5867826,0.2991999
9359,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2162,hetero,0.100832695,0.043204355,42.84756534,0.14961,0.05869892
9360,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2071,hetero,0.076273885,0.034757369,45.56916084,0.11824,0.04728861
9361,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,583,hetero,0.051575093,0.017058886,33.07582225,0.06713768,0.03592792
9362,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1403,hetero,0.2026409,0.058971487,29.10147325,0.2779558,0.1367601
9363,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2223,hetero,0.111506458,0.046668648,41.85286557,0.1631517,0.06881367
9364,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,978,hetero,0.367440575,0.119341921,32.47924402,0.5154547,0.2623756
9365,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,553,hetero,0.059710583,0.018225316,30.52275743,0.07839286,0.04331608
9366,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1373,hetero,0.2933958,0.091038494,31.02924252,0.3907779,0.2142662
9367,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2102,hetero,0.084516705,0.038096599,45.07582116,0.1292905,0.04831775
9368,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2011,hetero,0.060015308,0.037749463,62.8997251,0.1082005,0.02826101
9369,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,614,hetero,0.047805093,0.01668842,34.90929383,0.0630412,0.03238776
9370,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1100,hetero,0.416739275,0.137131487,32.90582283,0.5865421,0.2996963
9371,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2163,hetero,0.100945968,0.043644673,43.23567711,0.1498957,0.05784081
9372,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2072,hetero,0.076656338,0.034762616,45.34865274,0.1184608,0.04746217
9373,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,584,hetero,0.051366113,0.017017891,33.13058006,0.06680736,0.03574843
9374,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1404,hetero,0.194711825,0.062753113,32.22871177,0.2733902,0.1246727
9375,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2224,hetero,0.11080525,0.045746086,41.28512515,0.1625943,0.06927545
9376,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,979,hetero,0.367698825,0.119260716,32.43434797,0.5156606,0.2628479
9377,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,554,hetero,0.059962675,0.018308162,30.53259717,0.07872586,0.04348629
9378,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1374,hetero,0.296755925,0.089330605,30.10238309,0.3888449,0.2185642
9379,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2103,hetero,0.08492643,0.038652504,45.51292652,0.1300384,0.04799493
9380,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2012,hetero,0.06115145,0.038000585,62.14175618,0.1109976,0.02602131
9381,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,615,hetero,0.047585128,0.016623239,34.93368564,0.06283887,0.0322236
9382,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1101,hetero,0.41682725,0.137026511,32.87369312,0.586404,0.2999269
9383,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2164,hetero,0.101286273,0.043481679,42.92948856,0.1505152,0.05916557
9384,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2073,hetero,0.076690448,0.035004677,45.64411617,0.1183898,0.04693967
9385,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,585,hetero,0.051175585,0.016994627,33.20846717,0.0665463,0.03556923
9386,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1405,hetero,0.18994045,0.063218664,33.28341301,0.2681441,0.1219564
9387,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2225,hetero,0.11049458,0.044923773,40.65699202,0.1619028,0.0694085
9388,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,980,hetero,0.368025425,0.119300669,32.41642037,0.5159442,0.2631584
9389,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,555,hetero,0.0601638,0.018349413,30.49909309,0.07892495,0.04362473
9390,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1375,hetero,0.303125675,0.091361631,30.13985234,0.3922956,0.2173794
9391,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2104,hetero,0.08545661,0.03830612,44.82522801,0.1299659,0.04898835
9392,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2013,hetero,0.062175323,0.035899315,57.73884875,0.108824,0.02761959
9393,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,616,hetero,0.04734627,0.016562068,34.98072357,0.06259362,0.03202676
9394,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1102,hetero,0.416875825,0.137063461,32.87872619,0.5864822,0.2998972
9395,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2165,hetero,0.101073178,0.042813263,42.35867909,0.1500674,0.06117314
9396,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2074,hetero,0.077611383,0.03480623,44.84681138,0.1190603,0.04715657
9397,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,586,hetero,0.05100645,0.01698555,33.30078751,0.06632106,0.03540785
9398,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1406,hetero,0.181966025,0.0613714,33.72684517,0.2574123,0.1195496
9399,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2226,hetero,0.109414863,0.044409439,40.58812277,0.1596372,0.06781079
9400,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,981,hetero,0.368272575,0.119345234,32.40676678,0.5161142,0.2632986
9401,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,556,hetero,0.060308713,0.018359825,30.44307309,0.07901967,0.04372075
9402,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1376,hetero,0.30683095,0.090387638,29.45844868,0.392096,0.2185756
9403,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2105,hetero,0.086314313,0.037665379,43.63746676,0.1299388,0.05111868
9404,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2014,hetero,0.06379654,0.033828558,53.02569351,0.1073688,0.03077742
9405,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,617,hetero,0.047137208,0.016524966,35.05715885,0.06239929,0.03185257
9406,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1103,hetero,0.416960425,0.137052398,32.86940188,0.5864239,0.2999066
9407,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2166,hetero,0.10080155,0.042996337,42.65444072,0.150429,0.0616491
9408,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2075,hetero,0.077662508,0.034858379,44.88443722,0.1189134,0.04662728
9409,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,587,hetero,0.05086333,0.016971457,33.3667822,0.06609367,0.03527006
9410,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1407,hetero,0.172085375,0.056414502,32.78285701,0.2406015,0.1174717
9411,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2227,hetero,0.109086465,0.043307514,39.70017198,0.1580122,0.06873505
9412,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,982,hetero,0.368463225,0.119452139,32.41901242,0.5163915,0.2633182
9413,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,557,hetero,0.06038611,0.018364868,30.41240468,0.07906526,0.04375553
9414,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1377,hetero,0.310933475,0.086387127,27.78315413,0.3874376,0.2245409
9415,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2197,hetero,0.107281593,0.045565905,42.47318094,0.1586416,0.06659581
9416,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,952,hetero,0.3700391,0.121705633,32.8899386,0.5242327,0.264498
9417,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,618,hetero,0.04697155,0.01649804,35.12347469,0.06227551,0.03171713
9418,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1104,hetero,0.4170694,0.136980952,32.84368298,0.5862919,0.3000399
9419,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2167,hetero,0.100820015,0.042444675,42.09945305,0.1504039,0.06270581
9420,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2076,hetero,0.077806988,0.034636053,44.51535072,0.1189786,0.04614169
9421,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,588,hetero,0.050745305,0.016935886,33.37429227,0.06584594,0.03514962
9422,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1408,hetero,0.16544645,0.052795866,31.91115081,0.2295235,0.1162974
9423,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2228,hetero,0.109157468,0.043360322,39.72272666,0.1579197,0.06905977
9424,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,983,hetero,0.3686928,0.119731126,32.4744954,0.5171139,0.2632982
9425,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,558,hetero,0.06038104,0.018388016,30.45329401,0.07906598,0.04372981
9426,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1378,hetero,0.309836325,0.084087506,27.13933092,0.3870043,0.2273904
9427,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2198,hetero,0.108524163,0.045069791,41.52972914,0.159172,0.06815431
9428,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,953,hetero,0.3695047,0.121342867,32.8393297,0.5228955,0.2642199
9429,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,619,hetero,0.04683932,0.016449346,35.11866928,0.06219488,0.03161257
9430,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1105,hetero,0.417082975,0.136902064,32.82369989,0.5860516,0.3001846
9431,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2168,hetero,0.101119533,0.041828457,41.36535859,0.1500098,0.06302352
9432,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2077,hetero,0.078108693,0.034312705,43.92943144,0.1192142,0.04642121
9433,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,589,hetero,0.05058564,0.016983945,33.57463614,0.06581927,0.03497327
9434,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1409,hetero,0.160217675,0.051404204,32.08397855,0.2225658,0.1125801
9435,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2229,hetero,0.109293548,0.044315596,40.54731205,0.1585571,0.06913928
9436,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,984,hetero,0.369041625,0.120033712,32.5257921,0.5179333,0.2633632
9437,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,559,hetero,0.060298995,0.018426622,30.55875528,0.07902039,0.04363217
9438,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1379,hetero,0.3042162,0.081994647,26.95275484,0.3920286,0.2282358
9439,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2199,hetero,0.108882218,0.044324746,40.70889355,0.1575125,0.06881932
9440,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,954,hetero,0.36899575,0.120902885,32.76538685,0.5215402,0.2640594
9441,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,620,hetero,0.046741355,0.016392833,35.07136911,0.06212793,0.03154524
9442,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1106,hetero,0.417070725,0.136674504,32.77010238,0.5855768,0.3004518
9443,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2169,hetero,0.101218978,0.042045413,41.53906126,0.1495184,0.06172758
9444,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2078,hetero,0.07802614,0.03443423,44.1316587,0.1193987,0.047341
9445,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,590,hetero,0.050391968,0.017101592,33.93713819,0.06586435,0.03475612
9446,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,1410,hetero,0.156518,0.050208652,32.07851593,0.2192811,0.1095534
9447,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,2230,hetero,0.109583668,0.044792083,40.87477991,0.159612,0.07053003
9448,HE,5,QHI:HE5,2.023280636,0.821006799,15,0.653284336,0.323669287,5.918759946,985,hetero,0.369379625,0.120329394,32.57607788,0.5187143,0.2633979
